Student_ID,Gender,Age,Field_of_Study,Study_Hours_per_Day,Mode_of_Learning,Internet_Access,Satisfied_with_Learning_Environment,Participates_in_Extracurriculars,Feels_Stressed,Would_Recommend_Institute,Total Marks Scored
S07843,Female,20,Commerce,8,Offline,Yes,Satisfied,No,,No,64
S07844,Female,23,Commerce,0,Hybrid,Yes,Very Dissatisfied,No,,Yes,71
S07845,Other,19,Science,0,Offline,Yes,Very Satisfied,No,Yes,Yes,72
S07846,Female,25,Science,9,Hybrid,Yes,Very Dissatisfied,No,Yes,No,84
S07847,Male,21,Arts,7,Hybrid,Yes,Satisfied,Yes,No,Yes,75
S07848,Other,22,Science,1,Hybrid,Yes,Very Dissatisfied,No,No,Yes,59
S07849,Male,25,Medicine,8,Hybrid,Yes,Very Satisfied,No,Yes,No,57
S07850,Other,23,Arts,9,,Yes,Very Dissatisfied,No,Yes,Yes,77
S07851,Other,20,Law,8,Offline,Yes,Satisfied,No,Yes,,42
S07852,Female,25,Science,3,Offline,Yes,Very Satisfied,No,Yes,No,62
S07853,Male,21,Medicine,1,Offline,Yes,,Yes,No,Yes,71
S07854,Other,23,Science,2,Offline,,Satisfied,Yes,Yes,No,84
S07855,Female,21,Science,9,Hybrid,Yes,Dissatisfied,No,Yes,Yes,98
S07856,Other,25,Arts,0,Online,Yes,Neutral,Yes,Yes,Yes,55
S07857,Other,23,Arts,2,Offline,Yes,Satisfied,No,Yes,No,98
S07858,Other,21,Engineering,4,Offline,Yes,Very Dissatisfied,Yes,Yes,No,44
S07859,Other,24,Arts,2,Offline,Yes,Dissatisfied,No,Yes,No,43
S07860,Other,18,Arts,2,Hybrid,Yes,Satisfied,No,No,Yes,60
S07861,Other,21,Commerce,9,Offline,Yes,,,No,Yes,79
S07862,Female,24,Science,5,Offline,No,Very Satisfied,Yes,Yes,No,90
S07863,Other,25,Arts,2,Online,Yes,Neutral,No,No,Yes,53
S07864,Male,18,Science,2,Hybrid,Yes,Neutral,Yes,No,No,78
S07865,Female,19,Science,8,Online,Yes,Satisfied,No,Yes,No,70
S07866,Male,18,Commerce,1,Offline,Yes,,No,No,No,53
S07867,Other,21,Science,0,Hybrid,Yes,Very Satisfied,Yes,Yes,Yes,45
S07868,,22,Medicine,9,Offline,Yes,Neutral,No,Yes,No,51
S07869,Other,22,Arts,7,Offline,Yes,Satisfied,Yes,Yes,Yes,55
S07870,Other,19,Science,12,Hybrid,Yes,Very Satisfied,No,No,Yes,56
S07871,Female,21,Engineering,,Online,Yes,Very Satisfied,Yes,Yes,Yes,84
S07872,Female,18,Engineering,6,Hybrid,Yes,Very Dissatisfied,Yes,Yes,No,62
S07873,Other,22,Commerce,1,Hybrid,Yes,Neutral,No,No,Yes,53
S07874,Female,23,Medicine,,Online,,Dissatisfied,No,No,Yes,100
S07875,Male,20,Arts,10,Hybrid,No,Neutral,No,No,Yes,46
S07876,Female,21,Commerce,11,Online,Yes,Satisfied,No,Yes,No,85
S07877,Female,24,Engineering,7,Online,Yes,Very Satisfied,Yes,No,Yes,71
S07878,Male,24,Medicine,8,Hybrid,Yes,Very Satisfied,Yes,Yes,No,54
S07879,Female,,Arts,7,Hybrid,Yes,Very Dissatisfied,Yes,No,No,83
S07880,Other,23,Science,7,Online,Yes,Very Satisfied,Yes,Yes,No,56
S07881,Male,21,,7,Online,Yes,Very Satisfied,Yes,No,Yes,80
S07882,Other,20,Law,6,Online,,Dissatisfied,No,Yes,No,93
S07883,Male,22,Arts,1,,No,Neutral,No,No,Yes,86
S07884,Other,20,Science,7,Online,Yes,Very Satisfied,Yes,Yes,Yes,83
S07885,Other,19,Law,4,Hybrid,Yes,Satisfied,No,Yes,No,73
S07886,Female,18,Medicine,5,Offline,Yes,Dissatisfied,Yes,Yes,Yes,44
S07887,Other,18,Commerce,3,Hybrid,Yes,Dissatisfied,Yes,Yes,Yes,84
S07888,Female,23,Medicine,0,Offline,Yes,Very Dissatisfied,No,Yes,,66
S07889,,22,Arts,12,Online,Yes,,Yes,Yes,Yes,91
S07890,,20,Commerce,4,Hybrid,Yes,Dissatisfied,No,No,Yes,62
S07891,Other,23,Arts,2,Offline,Yes,Neutral,No,No,No,79
S07892,Male,21,Engineering,8,Online,Yes,Satisfied,Yes,Yes,Yes,98
S07893,Male,23,Engineering,3,Hybrid,Yes,Neutral,Yes,Yes,Yes,53
S07894,Other,21,Science,9,Offline,,Very Dissatisfied,Yes,Yes,No,54
S07895,Male,21,Medicine,1,Hybrid,Yes,Very Dissatisfied,No,Yes,No,82
S07896,Female,19,Engineering,,Offline,Yes,,Yes,Yes,No,72
S07897,Male,19,Law,,Hybrid,,Neutral,Yes,No,No,92
S07898,Male,21,Law,2,Hybrid,Yes,Neutral,No,No,Yes,70
S07899,Other,25,,4,Offline,Yes,Very Dissatisfied,No,Yes,Yes,74
S07900,Female,22,Commerce,0,Hybrid,Yes,Neutral,,No,Yes,56
S07901,Male,19,Law,4,Hybrid,No,Satisfied,No,Yes,No,67
S07902,Female,19,Arts,7,Online,Yes,Very Satisfied,No,Yes,No,58
S07903,Female,18,Commerce,9,Offline,Yes,Very Satisfied,No,No,Yes,85
S07904,Female,23,Engineering,11,Hybrid,Yes,Satisfied,Yes,No,No,93
S07905,Other,18,Arts,8,Offline,Yes,Dissatisfied,No,Yes,No,62
S07906,Male,22,Commerce,11,Hybrid,Yes,Neutral,No,,No,71
S07907,,19,Science,0,Offline,Yes,Dissatisfied,Yes,No,Yes,79
S07908,Male,24,Medicine,1,Offline,,Dissatisfied,No,Yes,Yes,52
S07909,Male,25,Medicine,1,Online,Yes,Neutral,Yes,Yes,No,98
S07910,Other,19,Science,5,Online,Yes,Very Dissatisfied,,No,Yes,59
S07911,Female,20,Law,0,Offline,,Neutral,,Yes,No,74
S07912,Female,22,Medicine,10,Hybrid,Yes,Very Dissatisfied,Yes,Yes,No,44
S07913,,24,Commerce,0,Offline,Yes,Satisfied,No,No,Yes,48
S07914,,23,Science,1,Hybrid,,Very Dissatisfied,No,Yes,No,68
S07915,Female,23,Law,11,Offline,Yes,Dissatisfied,No,No,,45
S07916,Female,24,Arts,12,Online,Yes,Dissatisfied,No,Yes,No,64
S07917,Male,23,Arts,3,Online,,Dissatisfied,No,No,No,70
S07918,Male,25,Commerce,1,Hybrid,Yes,Very Dissatisfied,Yes,No,Yes,61
S07919,Other,24,Commerce,3,Offline,Yes,Dissatisfied,No,No,,41
S07920,Male,22,Commerce,2,Hybrid,,Very Satisfied,No,Yes,No,84
S07921,Female,24,Medicine,2,Online,Yes,Neutral,No,Yes,No,44
S07922,Female,24,Commerce,8,Offline,Yes,Dissatisfied,No,Yes,Yes,99
S07923,Female,20,Science,7,Online,Yes,Very Dissatisfied,Yes,No,No,66
S07924,Female,20,Science,11,Online,Yes,Dissatisfied,Yes,Yes,Yes,64
S07925,Other,18,Law,11,Offline,Yes,Very Dissatisfied,Yes,Yes,No,47
S07926,,22,Science,9,Hybrid,Yes,Neutral,Yes,Yes,Yes,94
S07927,Male,22,Medicine,8,Offline,Yes,Very Dissatisfied,Yes,Yes,No,40
S07928,Male,20,Arts,0,Online,Yes,,Yes,No,No,59
S07929,Male,21,Law,,Online,Yes,Dissatisfied,Yes,No,No,83
S07930,Other,21,Science,4,Online,No,Very Satisfied,No,Yes,Yes,62
S07931,Female,18,Commerce,11,Online,Yes,Dissatisfied,No,No,No,71
S07932,Male,25,Science,11,Hybrid,Yes,Neutral,No,No,No,50
S07933,Female,21,Engineering,3,Offline,Yes,Satisfied,Yes,Yes,Yes,78
S07934,Male,21,Law,10,Offline,Yes,Satisfied,No,Yes,No,86
S07935,Male,21,Medicine,8,Hybrid,Yes,Satisfied,No,No,No,93
S07936,Male,25,Science,2,Hybrid,Yes,Dissatisfied,Yes,Yes,Yes,63
S07937,Male,19,Science,4,Online,Yes,Very Dissatisfied,No,,Yes,50
S07938,Male,18,Medicine,7,Offline,Yes,Very Satisfied,No,Yes,No,68
S07939,Female,20,Arts,9,Offline,Yes,Very Satisfied,Yes,No,No,93
S07940,Male,21,Commerce,4,Offline,Yes,Dissatisfied,Yes,No,No,65
S07941,Female,23,,8,Hybrid,Yes,,Yes,No,No,55
S07942,Other,24,Arts,1,Online,Yes,Dissatisfied,No,Yes,,74
S07943,Male,19,Arts,5,Online,Yes,Satisfied,Yes,,No,59
S07944,Female,25,Engineering,4,Offline,Yes,Neutral,No,Yes,Yes,85
S07945,Other,,Medicine,,Online,Yes,Very Satisfied,No,No,No,42
S07946,Other,25,Law,6,Hybrid,Yes,Dissatisfied,No,No,No,40
S07947,Other,21,Commerce,7,Hybrid,Yes,Very Dissatisfied,No,Yes,Yes,97
S07948,Female,24,Arts,6,Offline,Yes,Very Dissatisfied,No,No,Yes,92
S07949,Male,24,Arts,12,Online,Yes,Very Satisfied,No,No,No,86
S07950,Male,19,Medicine,9,Hybrid,Yes,Neutral,Yes,No,Yes,40
S07951,Female,18,Law,9,Hybrid,Yes,Satisfied,No,No,Yes,56
S07952,Male,25,Arts,4,,Yes,Very Dissatisfied,No,Yes,Yes,41
S07953,Female,23,Engineering,10,Hybrid,Yes,Very Dissatisfied,No,Yes,Yes,68
S07954,Male,23,Law,12,Online,Yes,Dissatisfied,Yes,No,Yes,59
S07955,Other,23,Engineering,4,Hybrid,Yes,Very Satisfied,No,Yes,Yes,45
S07956,Male,25,Science,12,Hybrid,Yes,Very Dissatisfied,Yes,Yes,Yes,47
S07957,Female,21,Commerce,10,,,Dissatisfied,Yes,Yes,Yes,68
S07958,Female,19,Arts,3,Offline,Yes,Neutral,,Yes,No,87
S07959,Other,25,Law,1,Offline,Yes,Very Dissatisfied,No,Yes,,90
S07960,Female,23,Engineering,8,Hybrid,Yes,Very Satisfied,No,No,Yes,72
S07961,Male,24,Commerce,9,Offline,Yes,Dissatisfied,Yes,Yes,No,42
S07962,Male,25,Commerce,9,Online,Yes,Neutral,Yes,Yes,No,99
S07963,Other,24,,11,Hybrid,Yes,Dissatisfied,Yes,Yes,Yes,74
S07964,Female,22,Commerce,9,Online,Yes,Satisfied,Yes,No,No,44
S07965,Other,25,Arts,9,Offline,,Very Satisfied,No,Yes,No,66
S07966,Male,22,Science,2,Offline,Yes,Very Satisfied,Yes,No,,83
S07967,Other,19,Arts,10,Hybrid,Yes,Very Dissatisfied,No,Yes,Yes,51
S07968,Female,25,Medicine,,Offline,Yes,Dissatisfied,Yes,Yes,No,59
S07969,Other,21,Engineering,2,Hybrid,Yes,Neutral,Yes,Yes,Yes,84
S07970,Female,21,Medicine,2,Hybrid,Yes,Very Dissatisfied,No,Yes,No,59
S07971,Female,18,Commerce,7,Online,Yes,Very Satisfied,Yes,Yes,Yes,48
S07972,Male,18,Commerce,5,Offline,Yes,Dissatisfied,Yes,Yes,Yes,78
S07973,Male,23,Commerce,0,Offline,Yes,Neutral,No,Yes,Yes,43
S07974,Male,20,Arts,11,Hybrid,Yes,Very Satisfied,No,No,No,90
S07975,Female,24,,12,Hybrid,Yes,,No,Yes,Yes,93
S07976,Other,18,Arts,2,,Yes,Dissatisfied,Yes,Yes,No,58
S07977,Female,21,Engineering,3,,Yes,Neutral,No,,No,77
S07978,Male,24,Arts,12,Online,Yes,Very Dissatisfied,No,No,No,66
S07979,Male,20,Commerce,1,Offline,Yes,Very Dissatisfied,No,Yes,Yes,84
S07980,Other,18,Science,5,Online,Yes,Dissatisfied,Yes,No,No,82
S07981,Male,19,Engineering,9,Offline,Yes,Very Satisfied,No,No,Yes,52
S07982,Male,22,Medicine,,Online,Yes,Satisfied,Yes,Yes,Yes,52
S07983,Male,18,Science,0,Hybrid,Yes,Satisfied,No,Yes,No,99
S07984,Other,25,Engineering,0,Online,Yes,Satisfied,Yes,No,No,96
S07985,Female,18,Engineering,7,Online,Yes,Very Satisfied,,Yes,Yes,61
S07986,Male,25,Commerce,3,,Yes,Very Dissatisfied,No,No,No,67
S07987,Other,19,Medicine,,Hybrid,Yes,Very Dissatisfied,Yes,Yes,No,91
S07988,Male,21,Arts,6,Offline,Yes,Very Dissatisfied,No,Yes,Yes,86
S07989,Other,23,Medicine,8,Offline,Yes,Dissatisfied,Yes,No,No,92
S07990,Male,19,Commerce,,Online,Yes,Very Dissatisfied,Yes,Yes,Yes,84
S07991,Other,23,Commerce,6,Online,Yes,Very Dissatisfied,Yes,No,Yes,61
S07992,Male,18,Commerce,0,Online,Yes,Very Dissatisfied,Yes,Yes,Yes,82
S07993,Female,21,Science,0,Hybrid,Yes,Satisfied,Yes,Yes,Yes,58
S07994,Male,20,Medicine,11,Offline,Yes,Neutral,Yes,Yes,Yes,47
S07995,,18,Medicine,0,Online,Yes,Very Dissatisfied,No,No,Yes,91
S07996,Male,19,,7,Offline,No,Neutral,No,No,Yes,47
S07997,Female,20,Law,6,Offline,Yes,Very Dissatisfied,No,,Yes,81
S07998,Male,22,Arts,2,Hybrid,Yes,Satisfied,Yes,Yes,Yes,65
S07999,Other,20,Commerce,2,Hybrid,Yes,Satisfied,Yes,Yes,Yes,87
S08000,Other,19,Medicine,11,Online,Yes,Neutral,No,No,No,90
S08001,Female,24,,2,Online,Yes,Satisfied,Yes,Yes,No,65
S08002,Other,20,Engineering,1,Online,Yes,Dissatisfied,No,Yes,No,62
S08003,Male,19,Arts,3,Online,Yes,,No,Yes,Yes,82
S08004,Male,24,Law,6,,Yes,Very Satisfied,No,No,Yes,52
S08005,Male,,Law,8,Offline,Yes,Very Dissatisfied,Yes,Yes,No,67
S08006,Other,24,Commerce,2,Offline,Yes,Satisfied,No,Yes,Yes,48
S08007,Male,21,Law,9,Hybrid,No,Very Satisfied,Yes,Yes,Yes,59
S08008,Male,22,Law,6,Hybrid,Yes,Neutral,No,Yes,No,95
S08009,Male,24,Arts,11,Offline,Yes,Neutral,Yes,No,Yes,58
S08010,Female,21,,3,Hybrid,Yes,Neutral,Yes,No,No,87
S08011,Other,21,,0,Hybrid,Yes,Very Dissatisfied,No,No,No,78
S08012,Other,21,Medicine,4,,Yes,Very Satisfied,Yes,Yes,No,90
S08013,Other,24,Engineering,7,Hybrid,No,Very Satisfied,Yes,No,Yes,51
S08014,Female,19,Commerce,2,Hybrid,Yes,Very Satisfied,No,Yes,Yes,54
S08015,Other,25,Science,9,Hybrid,,Neutral,No,No,No,70
S08016,Female,19,Law,3,Offline,Yes,Neutral,No,No,,94
S08017,Female,22,Engineering,2,Offline,Yes,,Yes,Yes,Yes,53
S08018,Other,19,Medicine,9,Online,Yes,Dissatisfied,No,Yes,No,50
S08019,Male,23,Medicine,7,Hybrid,Yes,Very Satisfied,Yes,Yes,No,65
S08020,Male,19,Arts,9,,Yes,Very Dissatisfied,No,Yes,Yes,81
S08021,Other,,Science,,Online,Yes,Neutral,No,No,Yes,66
S08022,Other,19,Medicine,3,Hybrid,Yes,Dissatisfied,No,Yes,No,50
S08023,Female,18,Science,,Online,Yes,Satisfied,No,No,Yes,77
S08024,Other,22,Law,1,Online,Yes,Dissatisfied,Yes,No,Yes,73
S08025,Female,23,Arts,11,,Yes,Very Dissatisfied,Yes,No,No,82
S08026,Other,19,Engineering,2,Offline,Yes,Dissatisfied,Yes,No,No,58
S08027,Male,25,Arts,2,Hybrid,Yes,Neutral,No,Yes,,45
S08028,Male,22,Law,3,Hybrid,Yes,Dissatisfied,Yes,Yes,Yes,85
S08029,Other,20,Medicine,10,Hybrid,Yes,Neutral,Yes,Yes,Yes,91
S08030,Female,18,Science,12,Offline,Yes,Dissatisfied,Yes,Yes,Yes,77
S08031,Male,24,Law,1,Hybrid,,Very Dissatisfied,Yes,Yes,Yes,88
S08032,Female,25,Medicine,1,,Yes,Satisfied,Yes,No,Yes,81
S08033,Other,19,Commerce,2,Online,No,Very Satisfied,No,Yes,Yes,67
S08034,Other,25,Science,,Offline,No,Dissatisfied,Yes,No,No,40
S08035,Male,23,Law,0,Online,Yes,Satisfied,Yes,No,No,74
S08036,Other,18,Engineering,7,Online,Yes,Dissatisfied,No,No,Yes,79
S08037,Male,23,Engineering,5,Hybrid,Yes,,Yes,No,No,47
S08038,Female,24,Medicine,2,Offline,Yes,Neutral,No,Yes,Yes,98
S08039,Male,24,Medicine,,Online,Yes,Satisfied,Yes,No,Yes,91
S08040,Male,25,Engineering,2,Online,Yes,Very Satisfied,Yes,Yes,Yes,93
S08041,Female,18,Commerce,0,Offline,Yes,Satisfied,Yes,No,No,86
S08042,Male,20,Arts,2,Offline,Yes,Very Satisfied,No,No,No,95
S08043,Male,25,Engineering,3,Online,,Very Satisfied,Yes,Yes,No,46
S08044,Other,,Medicine,5,Online,Yes,Satisfied,No,No,Yes,50
S08045,Female,18,Medicine,,Offline,Yes,,No,Yes,Yes,78
S08046,Male,,Commerce,6,Offline,Yes,Very Satisfied,Yes,Yes,No,100
S08047,Female,24,,8,Online,Yes,Neutral,Yes,No,Yes,43
S08048,Female,20,Commerce,,Hybrid,Yes,Very Dissatisfied,Yes,No,Yes,64
S08049,Male,,Engineering,12,Offline,Yes,Neutral,No,No,Yes,51
S08050,Other,,,3,,,Very Dissatisfied,Yes,Yes,Yes,65
S08051,Female,21,Law,5,Online,Yes,Very Dissatisfied,No,Yes,No,77
S08052,Male,20,Engineering,10,Hybrid,Yes,Neutral,No,Yes,No,85
S08053,Female,24,,0,Offline,Yes,Very Satisfied,Yes,Yes,No,51
S08054,Other,21,Engineering,7,Online,Yes,Neutral,No,Yes,Yes,82
S08055,Other,21,Arts,5,Hybrid,Yes,Very Satisfied,No,No,No,90
S08056,Other,24,,1,Offline,Yes,Neutral,Yes,Yes,No,92
S08057,Male,25,Law,7,Hybrid,Yes,Neutral,Yes,No,No,76
S08058,Male,,Commerce,3,Online,Yes,Dissatisfied,No,Yes,No,85
S08059,Other,23,Engineering,8,Hybrid,Yes,Satisfied,Yes,Yes,Yes,92
S08060,Male,18,Medicine,3,Online,Yes,Neutral,No,Yes,Yes,63
S08061,Other,18,Engineering,0,Online,Yes,Satisfied,No,Yes,No,55
S08062,Male,20,Commerce,6,,Yes,Very Satisfied,No,Yes,No,96
S08063,Other,,Arts,9,Hybrid,Yes,Dissatisfied,No,Yes,Yes,52
S08064,Female,24,Science,4,Online,Yes,Dissatisfied,No,Yes,No,64
S08065,Other,25,Engineering,9,Hybrid,Yes,Very Dissatisfied,Yes,No,No,100
S08066,Other,,Commerce,,Offline,Yes,Satisfied,Yes,Yes,No,93
S08067,Male,18,Science,11,Offline,Yes,Dissatisfied,,Yes,No,93
S08068,Male,18,,4,Hybrid,Yes,Very Satisfied,Yes,Yes,Yes,96
S08069,Male,25,Law,3,,,Very Dissatisfied,Yes,,No,91
S08070,Male,23,Medicine,5,Offline,Yes,Dissatisfied,Yes,Yes,,93
S08071,Male,19,Medicine,0,Online,Yes,Very Satisfied,Yes,Yes,Yes,43
S08072,Male,23,Commerce,2,Online,Yes,Satisfied,No,Yes,Yes,50
S08073,Female,25,Law,10,Offline,Yes,Very Satisfied,No,Yes,Yes,71
S08074,Other,18,Arts,11,Online,Yes,Very Satisfied,Yes,Yes,Yes,88
S08075,Other,22,Science,6,Hybrid,Yes,Very Satisfied,No,Yes,Yes,46
S08076,Other,19,Commerce,10,Hybrid,Yes,Neutral,No,Yes,Yes,85
S08077,Female,25,Engineering,7,Offline,Yes,Dissatisfied,No,No,No,97
S08078,Other,25,Medicine,11,Offline,Yes,Very Satisfied,No,,No,50
S08079,Female,21,Engineering,8,Offline,Yes,Very Dissatisfied,No,Yes,Yes,67
S08080,Female,23,Science,0,Offline,Yes,Neutral,Yes,Yes,No,93
S08081,Female,21,Law,3,Online,Yes,Very Satisfied,No,No,Yes,80
S08082,Other,19,Law,1,Online,Yes,Very Satisfied,No,Yes,Yes,62
S08083,Female,19,Commerce,1,Online,Yes,Dissatisfied,No,No,Yes,84
S08084,Other,19,Commerce,,,,Neutral,Yes,No,No,62
S08085,,20,Law,4,Hybrid,Yes,Very Satisfied,Yes,Yes,No,89
S08086,Male,23,Commerce,1,Offline,Yes,Very Satisfied,No,No,No,67
S08087,Male,,Law,,Offline,Yes,Satisfied,No,Yes,Yes,82
S08088,Female,,Science,8,Online,Yes,Very Dissatisfied,Yes,Yes,Yes,86
S08089,Female,22,Commerce,10,Online,Yes,Very Dissatisfied,No,Yes,No,96
S08090,Other,22,Law,2,Online,Yes,Dissatisfied,Yes,No,Yes,65
S08091,Female,25,Commerce,,Offline,Yes,Neutral,No,Yes,Yes,64
S08092,Female,21,Engineering,9,Online,Yes,Very Satisfied,No,Yes,Yes,93
S08093,Other,25,Medicine,12,Offline,Yes,Neutral,No,Yes,Yes,68
S08094,Female,21,Engineering,,Offline,,Dissatisfied,,Yes,No,58
S08095,Female,24,Arts,9,Hybrid,Yes,Satisfied,Yes,Yes,Yes,72
S08096,,21,,4,Hybrid,Yes,Dissatisfied,No,No,Yes,75
S08097,Other,23,Arts,1,Offline,Yes,Very Dissatisfied,Yes,Yes,No,53
S08098,Male,18,Law,10,Online,Yes,Satisfied,Yes,No,No,53
S08099,Other,21,Medicine,12,Offline,Yes,Very Satisfied,Yes,No,,74
S08100,Male,19,Commerce,2,Offline,Yes,Dissatisfied,Yes,No,No,69
S08101,Female,21,Law,7,Offline,Yes,Neutral,Yes,No,No,67
S08102,Other,19,Engineering,11,Offline,Yes,Neutral,No,No,No,56
S08103,Other,20,Commerce,11,Hybrid,,Very Dissatisfied,Yes,Yes,No,42
S08104,Other,18,Medicine,8,Hybrid,Yes,Very Dissatisfied,Yes,Yes,No,55
S08105,Female,18,Engineering,,Offline,Yes,Very Dissatisfied,No,Yes,Yes,85
S08106,Male,24,Commerce,10,Hybrid,Yes,Very Dissatisfied,Yes,Yes,No,69
S08107,Female,23,Law,6,,Yes,Very Satisfied,,Yes,No,91
S08108,Female,25,Law,0,Online,Yes,Satisfied,No,No,No,68
S08109,Other,23,,,Hybrid,Yes,Very Dissatisfied,,Yes,Yes,84
S08110,Male,22,Science,11,Hybrid,Yes,Dissatisfied,Yes,Yes,No,54
S08111,Female,20,Law,12,Offline,Yes,Very Satisfied,No,No,Yes,85
S08112,Other,24,,12,Hybrid,Yes,Satisfied,Yes,No,No,95
S08113,Female,23,Commerce,5,Hybrid,Yes,Very Satisfied,Yes,No,No,64
S08114,Female,19,,6,Hybrid,,Neutral,No,,Yes,90
S08115,Other,20,Engineering,11,Offline,Yes,Very Satisfied,No,,Yes,77
S08116,Other,18,Arts,5,Offline,No,Very Satisfied,Yes,Yes,Yes,81
S08117,Male,25,Arts,9,Hybrid,,Neutral,No,No,No,98
S08118,Female,,Engineering,,Offline,Yes,Neutral,Yes,Yes,Yes,86
S08119,Other,19,Arts,12,Offline,Yes,Neutral,Yes,Yes,Yes,92
S08120,,24,Engineering,1,Online,Yes,Very Satisfied,No,Yes,Yes,93
S08121,Male,24,Law,12,Hybrid,Yes,Neutral,Yes,No,Yes,91
S08122,Male,20,,8,Online,Yes,Very Dissatisfied,No,Yes,Yes,97
S08123,Other,18,Arts,2,Hybrid,,Dissatisfied,No,No,Yes,77
S08124,Male,23,Law,5,Hybrid,Yes,Dissatisfied,No,No,No,62
S08125,Other,19,Arts,5,Online,Yes,Neutral,No,Yes,Yes,64
S08126,Female,19,Commerce,7,Online,Yes,Satisfied,No,Yes,Yes,81
S08127,Male,18,Engineering,12,Hybrid,Yes,Very Satisfied,Yes,,Yes,46
S08128,Female,19,Engineering,3,Online,Yes,Dissatisfied,Yes,No,Yes,61
S08129,Female,25,Law,5,Online,Yes,Very Dissatisfied,Yes,Yes,No,56
S08130,Female,23,Commerce,0,Offline,Yes,Satisfied,No,No,Yes,57
S08131,,23,Science,8,Hybrid,Yes,Satisfied,No,No,No,88
S08132,Female,23,Commerce,11,Offline,Yes,Very Dissatisfied,No,Yes,No,80
S08133,Female,18,Commerce,8,Hybrid,Yes,Very Satisfied,No,No,Yes,49
S08134,Female,21,Medicine,6,Offline,Yes,Very Satisfied,No,No,Yes,49
S08135,Other,21,Science,10,Hybrid,Yes,Neutral,Yes,No,No,96
S08136,Female,24,Science,12,Offline,Yes,Very Dissatisfied,No,Yes,Yes,46
S08137,Female,24,Commerce,0,Hybrid,Yes,Very Dissatisfied,No,Yes,Yes,87
S08138,Male,25,Arts,2,Offline,Yes,Very Dissatisfied,No,Yes,No,100
S08139,Other,19,Medicine,11,Online,Yes,Neutral,Yes,No,Yes,89
S08140,Female,23,Arts,4,Hybrid,Yes,Dissatisfied,Yes,Yes,,77
S08141,Male,,Commerce,3,Online,Yes,Very Satisfied,Yes,Yes,Yes,66
S08142,Other,18,Arts,4,Offline,Yes,Neutral,No,Yes,,91
S08143,Other,19,Science,6,Hybrid,Yes,Neutral,No,Yes,Yes,72
S08144,Other,22,Science,8,Offline,Yes,Neutral,No,Yes,Yes,40
S08145,Other,21,,,Offline,Yes,Very Dissatisfied,Yes,Yes,No,83
S08146,Other,19,Science,4,Online,Yes,Neutral,No,No,Yes,92
S08147,Other,19,Engineering,2,Hybrid,No,Dissatisfied,No,No,Yes,99
S08148,Female,20,Science,2,Offline,Yes,Satisfied,Yes,No,Yes,73
S08149,,25,Commerce,,Online,Yes,Neutral,Yes,Yes,Yes,43
S08150,,19,Law,1,Online,Yes,Dissatisfied,Yes,Yes,Yes,56
S08151,Female,22,Arts,5,Online,Yes,Very Dissatisfied,Yes,Yes,No,43
S08152,Male,21,Medicine,5,Online,Yes,Satisfied,Yes,No,,82
S08153,Female,20,Arts,2,,Yes,Very Satisfied,Yes,No,Yes,93
S08154,Other,,Science,0,Offline,Yes,Very Satisfied,Yes,Yes,Yes,65
S08155,Female,18,,6,Offline,Yes,Very Dissatisfied,Yes,Yes,Yes,43
S08156,Female,24,Law,1,Hybrid,Yes,Very Dissatisfied,No,Yes,Yes,40
S08157,Other,18,Law,7,Hybrid,Yes,Very Satisfied,Yes,No,Yes,46
S08158,Female,21,Medicine,2,Online,Yes,Very Dissatisfied,No,Yes,No,69
S08159,Female,24,Commerce,0,Offline,Yes,Very Satisfied,Yes,Yes,Yes,89
S08160,Female,18,Engineering,9,Online,Yes,Very Dissatisfied,No,Yes,Yes,48
S08161,Male,25,Commerce,8,Offline,Yes,Very Satisfied,No,,No,100
S08162,Female,,Medicine,4,Hybrid,No,Dissatisfied,No,No,,74
S08163,Other,,Arts,0,Online,Yes,Very Dissatisfied,No,Yes,Yes,47
S08164,Other,21,,9,Offline,Yes,Very Satisfied,Yes,Yes,No,100
S08165,Female,24,Commerce,10,Offline,Yes,Very Dissatisfied,Yes,No,Yes,63
S08166,Female,20,Science,5,Offline,,Very Satisfied,No,No,Yes,58
S08167,Female,19,Science,9,Online,,Very Satisfied,No,No,Yes,75
S08168,Other,,Commerce,2,Hybrid,Yes,Satisfied,Yes,No,Yes,89
S08169,Other,18,Commerce,10,Offline,Yes,Very Dissatisfied,Yes,Yes,No,91
S08170,Male,,Law,3,Online,Yes,Dissatisfied,Yes,Yes,Yes,98
S08171,Male,22,,7,Offline,Yes,Neutral,No,No,Yes,82
S08172,Male,25,Medicine,4,,,Neutral,No,No,No,66
S08173,Other,25,Engineering,11,Hybrid,Yes,,Yes,Yes,No,71
S08174,Male,20,Law,5,Offline,Yes,Very Satisfied,Yes,No,No,53
S08175,Female,21,,9,Online,Yes,Very Satisfied,No,Yes,Yes,96
S08176,Female,20,Commerce,3,Offline,Yes,Dissatisfied,Yes,Yes,No,57
S08177,Other,18,Medicine,5,Online,Yes,Very Dissatisfied,Yes,No,No,67
S08178,Male,22,Medicine,,Hybrid,Yes,Neutral,Yes,No,Yes,99
S08179,Female,22,Engineering,9,Hybrid,Yes,Dissatisfied,No,Yes,Yes,68
S08180,Other,23,Arts,11,Online,Yes,Very Dissatisfied,No,Yes,No,55
S08181,Male,20,Law,0,Hybrid,Yes,Very Dissatisfied,Yes,Yes,Yes,74
