Student_ID,Gender,Age,Field_of_Study,Study_Hours_per_Day,Mode_of_Learning,Internet_Access,Satisfied_with_Learning_Environment,Participates_in_Extracurriculars,Feels_Stressed,Would_Recommend_Institute
S07989,Other,23.0,Medicine,8.0,Offline,Yes,Dissatisfied,Yes,No,No
S07990,Male,19.0,Commerce,,Online,Yes,Very Dissatisfied,Yes,Yes,Yes
S07991,Other,23.0,Commerce,6.0,Online,Yes,Very Dissatisfied,Yes,No,Yes
S07992,Male,18.0,Commerce,0.0,Online,Yes,Very Dissatisfied,Yes,Yes,Yes
S07993,Female,21.0,Science,0.0,Hybrid,Yes,Satisfied,Yes,Yes,Yes
S07994,Male,20.0,Medicine,11.0,Offline,Yes,Neutral,Yes,Yes,Yes
S07995,,18.0,Medicine,0.0,Online,Yes,Very Dissatisfied,No,No,Yes
S07996,Male,19.0,,7.0,Offline,No,Neutral,No,No,Yes
S07997,Female,20.0,Law,6.0,Offline,Yes,Very Dissatisfied,No,,Yes
S07998,Male,22.0,Arts,2.0,Hybrid,Yes,Satisfied,Yes,Yes,Yes
S07999,Other,20.0,Commerce,2.0,Hybrid,Yes,Satisfied,Yes,Yes,Yes
S08000,Other,19.0,Medicine,11.0,Online,Yes,Neutral,No,No,No
S08001,Female,24.0,,2.0,Online,Yes,Satisfied,Yes,Yes,No
S08002,Other,20.0,Engineering,1.0,Online,Yes,Dissatisfied,No,Yes,No
S08003,Male,19.0,Arts,3.0,Online,Yes,,No,Yes,Yes
S08004,Male,24.0,Law,6.0,,Yes,Very Satisfied,No,No,Yes
S08005,Male,,Law,8.0,Offline,Yes,Very Dissatisfied,Yes,Yes,No
S08006,Other,24.0,Commerce,2.0,Offline,Yes,Satisfied,No,Yes,Yes
S08007,Male,21.0,Law,9.0,Hybrid,No,Very Satisfied,Yes,Yes,Yes
S08008,Male,22.0,Law,6.0,Hybrid,Yes,Neutral,No,Yes,No
S08009,Male,24.0,Arts,11.0,Offline,Yes,Neutral,Yes,No,Yes
S08010,Female,21.0,,3.0,Hybrid,Yes,Neutral,Yes,No,No
S08011,Other,21.0,,0.0,Hybrid,Yes,Very Dissatisfied,No,No,No
S08012,Other,21.0,Medicine,4.0,,Yes,Very Satisfied,Yes,Yes,No
S08013,Other,24.0,Engineering,7.0,Hybrid,No,Very Satisfied,Yes,No,Yes
S08014,Female,19.0,Commerce,2.0,Hybrid,Yes,Very Satisfied,No,Yes,Yes
S08015,Other,25.0,Science,9.0,Hybrid,,Neutral,No,No,No
S08016,Female,19.0,Law,3.0,Offline,Yes,Neutral,No,No,
S08017,Female,22.0,Engineering,2.0,Offline,Yes,,Yes,Yes,Yes
S08018,Other,19.0,Medicine,9.0,Online,Yes,Dissatisfied,No,Yes,No
S08019,Male,23.0,Medicine,7.0,Hybrid,Yes,Very Satisfied,Yes,Yes,No
S08020,Male,19.0,Arts,9.0,,Yes,Very Dissatisfied,No,Yes,Yes
S08021,Other,,Science,,Online,Yes,Neutral,No,No,Yes
S08022,Other,19.0,Medicine,3.0,Hybrid,Yes,Dissatisfied,No,Yes,No
S08023,Female,18.0,Science,,Online,Yes,Satisfied,No,No,Yes
S08024,Other,22.0,Law,1.0,Online,Yes,Dissatisfied,Yes,No,Yes
S08025,Female,23.0,Arts,11.0,,Yes,Very Dissatisfied,Yes,No,No
S08026,Other,19.0,Engineering,2.0,Offline,Yes,Dissatisfied,Yes,No,No
S08027,Male,25.0,Arts,2.0,Hybrid,Yes,Neutral,No,Yes,
S08028,Male,22.0,Law,3.0,Hybrid,Yes,Dissatisfied,Yes,Yes,Yes
S08029,Other,20.0,Medicine,10.0,Hybrid,Yes,Neutral,Yes,Yes,Yes
S08030,Female,18.0,Science,12.0,Offline,Yes,Dissatisfied,Yes,Yes,Yes
S08031,Male,24.0,Law,1.0,Hybrid,,Very Dissatisfied,Yes,Yes,Yes
S08032,Female,25.0,Medicine,1.0,,Yes,Satisfied,Yes,No,Yes
S08033,Other,19.0,Commerce,2.0,Online,No,Very Satisfied,No,Yes,Yes
S08034,Other,25.0,Science,,Offline,No,Dissatisfied,Yes,No,No
S08035,Male,23.0,Law,0.0,Online,Yes,Satisfied,Yes,No,No
S08036,Other,18.0,Engineering,7.0,Online,Yes,Dissatisfied,No,No,Yes
S08037,Male,23.0,Engineering,5.0,Hybrid,Yes,,Yes,No,No
S08038,Female,24.0,Medicine,2.0,Offline,Yes,Neutral,No,Yes,Yes
S08039,Male,24.0,Medicine,,Online,Yes,Satisfied,Yes,No,Yes
S08040,Male,25.0,Engineering,2.0,Online,Yes,Very Satisfied,Yes,Yes,Yes
S08041,Female,18.0,Commerce,0.0,Offline,Yes,Satisfied,Yes,No,No
S08042,Male,20.0,Arts,2.0,Offline,Yes,Very Satisfied,No,No,No
S08043,Male,25.0,Engineering,3.0,Online,,Very Satisfied,Yes,Yes,No
S08044,Other,,Medicine,5.0,Online,Yes,Satisfied,No,No,Yes
S08045,Female,18.0,Medicine,,Offline,Yes,,No,Yes,Yes
S08046,Male,,Commerce,6.0,Offline,Yes,Very Satisfied,Yes,Yes,No
S08047,Female,24.0,,8.0,Online,Yes,Neutral,Yes,No,Yes
S08048,Female,20.0,Commerce,,Hybrid,Yes,Very Dissatisfied,Yes,No,Yes
S08049,Male,,Engineering,12.0,Offline,Yes,Neutral,No,No,Yes
S08050,Other,,,3.0,,,Very Dissatisfied,Yes,Yes,Yes
S08051,Female,21.0,Law,5.0,Online,Yes,Very Dissatisfied,No,Yes,No
S08052,Male,20.0,Engineering,10.0,Hybrid,Yes,Neutral,No,Yes,No
S08053,Female,24.0,,0.0,Offline,Yes,Very Satisfied,Yes,Yes,No
S08054,Other,21.0,Engineering,7.0,Online,Yes,Neutral,No,Yes,Yes
S08055,Other,21.0,Arts,5.0,Hybrid,Yes,Very Satisfied,No,No,No
S08056,Other,24.0,,1.0,Offline,Yes,Neutral,Yes,Yes,No
S08057,Male,25.0,Law,7.0,Hybrid,Yes,Neutral,Yes,No,No
S08058,Male,,Commerce,3.0,Online,Yes,Dissatisfied,No,Yes,No
S08059,Other,23.0,Engineering,8.0,Hybrid,Yes,Satisfied,Yes,Yes,Yes
S08060,Male,18.0,Medicine,3.0,Online,Yes,Neutral,No,Yes,Yes
S08061,Other,18.0,Engineering,0.0,Online,Yes,Satisfied,No,Yes,No
S08062,Male,20.0,Commerce,6.0,,Yes,Very Satisfied,No,Yes,No
S08063,Other,,Arts,9.0,Hybrid,Yes,Dissatisfied,No,Yes,Yes
S08064,Female,24.0,Science,4.0,Online,Yes,Dissatisfied,No,Yes,No
S08065,Other,25.0,Engineering,9.0,Hybrid,Yes,Very Dissatisfied,Yes,No,No
S08066,Other,,Commerce,,Offline,Yes,Satisfied,Yes,Yes,No
S08067,Male,18.0,Science,11.0,Offline,Yes,Dissatisfied,,Yes,No
S08068,Male,18.0,,4.0,Hybrid,Yes,Very Satisfied,Yes,Yes,Yes
S08069,Male,25.0,Law,3.0,,,Very Dissatisfied,Yes,,No
S08070,Male,23.0,Medicine,5.0,Offline,Yes,Dissatisfied,Yes,Yes,
S08071,Male,19.0,Medicine,0.0,Online,Yes,Very Satisfied,Yes,Yes,Yes
S08072,Male,23.0,Commerce,2.0,Online,Yes,Satisfied,No,Yes,Yes
S08073,Female,25.0,Law,10.0,Offline,Yes,Very Satisfied,No,Yes,Yes
S08074,Other,18.0,Arts,11.0,Online,Yes,Very Satisfied,Yes,Yes,Yes
S08075,Other,22.0,Science,6.0,Hybrid,Yes,Very Satisfied,No,Yes,Yes
S08076,Other,19.0,Commerce,10.0,Hybrid,Yes,Neutral,No,Yes,Yes
S08077,Female,25.0,Engineering,7.0,Offline,Yes,Dissatisfied,No,No,No
S08078,Other,25.0,Medicine,11.0,Offline,Yes,Very Satisfied,No,,No
S08079,Female,21.0,Engineering,8.0,Offline,Yes,Very Dissatisfied,No,Yes,Yes
S08080,Female,23.0,Science,0.0,Offline,Yes,Neutral,Yes,Yes,No
S08081,Female,21.0,Law,3.0,Online,Yes,Very Satisfied,No,No,Yes
S08082,Other,19.0,Law,1.0,Online,Yes,Very Satisfied,No,Yes,Yes
S08083,Female,19.0,Commerce,1.0,Online,Yes,Dissatisfied,No,No,Yes
S08084,Other,19.0,Commerce,,,,Neutral,Yes,No,No
S08085,,20.0,Law,4.0,Hybrid,Yes,Very Satisfied,Yes,Yes,No
S08086,Male,23.0,Commerce,1.0,Offline,Yes,Very Satisfied,No,No,No
S08087,Male,,Law,,Offline,Yes,Satisfied,No,Yes,Yes
S08088,Female,,Science,8.0,Online,Yes,Very Dissatisfied,Yes,Yes,Yes
S08089,Female,22.0,Commerce,10.0,Online,Yes,Very Dissatisfied,No,Yes,No
S08090,Other,22.0,Law,2.0,Online,Yes,Dissatisfied,Yes,No,Yes
S08091,Female,25.0,Commerce,,Offline,Yes,Neutral,No,Yes,Yes
S08092,Female,21.0,Engineering,9.0,Online,Yes,Very Satisfied,No,Yes,Yes
S08093,Other,25.0,Medicine,12.0,Offline,Yes,Neutral,No,Yes,Yes
S08094,Female,21.0,Engineering,,Offline,,Dissatisfied,,Yes,No
S08095,Female,24.0,Arts,9.0,Hybrid,Yes,Satisfied,Yes,Yes,Yes
S08096,,21.0,,4.0,Hybrid,Yes,Dissatisfied,No,No,Yes
S08097,Other,23.0,Arts,1.0,Offline,Yes,Very Dissatisfied,Yes,Yes,No
S08098,Male,18.0,Law,10.0,Online,Yes,Satisfied,Yes,No,No
S08099,Other,21.0,Medicine,12.0,Offline,Yes,Very Satisfied,Yes,No,
S08100,Male,19.0,Commerce,2.0,Offline,Yes,Dissatisfied,Yes,No,No
S08101,Female,21.0,Law,7.0,Offline,Yes,Neutral,Yes,No,No
S08102,Other,19.0,Engineering,11.0,Offline,Yes,Neutral,No,No,No
S08103,Other,20.0,Commerce,11.0,Hybrid,,Very Dissatisfied,Yes,Yes,No
S08104,Other,18.0,Medicine,8.0,Hybrid,Yes,Very Dissatisfied,Yes,Yes,No
S08105,Female,18.0,Engineering,,Offline,Yes,Very Dissatisfied,No,Yes,Yes
S08106,Male,24.0,Commerce,10.0,Hybrid,Yes,Very Dissatisfied,Yes,Yes,No
S08107,Female,23.0,Law,6.0,,Yes,Very Satisfied,,Yes,No
S08108,Female,25.0,Law,0.0,Online,Yes,Satisfied,No,No,No
S08109,Other,23.0,,,Hybrid,Yes,Very Dissatisfied,,Yes,Yes
S08110,Male,22.0,Science,11.0,Hybrid,Yes,Dissatisfied,Yes,Yes,No
S08111,Female,20.0,Law,12.0,Offline,Yes,Very Satisfied,No,No,Yes
S08112,Other,24.0,,12.0,Hybrid,Yes,Satisfied,Yes,No,No
S08113,Female,23.0,Commerce,5.0,Hybrid,Yes,Very Satisfied,Yes,No,No
S08114,Female,19.0,,6.0,Hybrid,,Neutral,No,,Yes
S08115,Other,20.0,Engineering,11.0,Offline,Yes,Very Satisfied,No,,Yes
S08116,Other,18.0,Arts,5.0,Offline,No,Very Satisfied,Yes,Yes,Yes
S08117,Male,25.0,Arts,9.0,Hybrid,,Neutral,No,No,No
S08118,Female,,Engineering,,Offline,Yes,Neutral,Yes,Yes,Yes
S08119,Other,19.0,Arts,12.0,Offline,Yes,Neutral,Yes,Yes,Yes
S08120,,24.0,Engineering,1.0,Online,Yes,Very Satisfied,No,Yes,Yes
S08121,Male,24.0,Law,12.0,Hybrid,Yes,Neutral,Yes,No,Yes
S08122,Male,20.0,,8.0,Online,Yes,Very Dissatisfied,No,Yes,Yes
S08123,Other,18.0,Arts,2.0,Hybrid,,Dissatisfied,No,No,Yes
S08124,Male,23.0,Law,5.0,Hybrid,Yes,Dissatisfied,No,No,No
S08125,Other,19.0,Arts,5.0,Online,Yes,Neutral,No,Yes,Yes
S08126,Female,19.0,Commerce,7.0,Online,Yes,Satisfied,No,Yes,Yes
S08127,Male,18.0,Engineering,12.0,Hybrid,Yes,Very Satisfied,Yes,,Yes
S08128,Female,19.0,Engineering,3.0,Online,Yes,Dissatisfied,Yes,No,Yes
S08129,Female,25.0,Law,5.0,Online,Yes,Very Dissatisfied,Yes,Yes,No
S08130,Female,23.0,Commerce,0.0,Offline,Yes,Satisfied,No,No,Yes
S08131,,23.0,Science,8.0,Hybrid,Yes,Satisfied,No,No,No
S08132,Female,23.0,Commerce,11.0,Offline,Yes,Very Dissatisfied,No,Yes,No
S08133,Female,18.0,Commerce,8.0,Hybrid,Yes,Very Satisfied,No,No,Yes
S08134,Female,21.0,Medicine,6.0,Offline,Yes,Very Satisfied,No,No,Yes
S08135,Other,21.0,Science,10.0,Hybrid,Yes,Neutral,Yes,No,No
S08136,Female,24.0,Science,12.0,Offline,Yes,Very Dissatisfied,No,Yes,Yes
S08137,Female,24.0,Commerce,0.0,Hybrid,Yes,Very Dissatisfied,No,Yes,Yes
S08138,Male,25.0,Arts,2.0,Offline,Yes,Very Dissatisfied,No,Yes,No
S08139,Other,19.0,Medicine,11.0,Online,Yes,Neutral,Yes,No,Yes
S08140,Female,23.0,Arts,4.0,Hybrid,Yes,Dissatisfied,Yes,Yes,
S08141,Male,,Commerce,3.0,Online,Yes,Very Satisfied,Yes,Yes,Yes
S08142,Other,18.0,Arts,4.0,Offline,Yes,Neutral,No,Yes,
S08143,Other,19.0,Science,6.0,Hybrid,Yes,Neutral,No,Yes,Yes
S08144,Other,22.0,Science,8.0,Offline,Yes,Neutral,No,Yes,Yes
S08145,Other,21.0,,,Offline,Yes,Very Dissatisfied,Yes,Yes,No
S08146,Other,19.0,Science,4.0,Online,Yes,Neutral,No,No,Yes
S08147,Other,19.0,Engineering,2.0,Hybrid,No,Dissatisfied,No,No,Yes
S08148,Female,20.0,Science,2.0,Offline,Yes,Satisfied,Yes,No,Yes
S08149,,25.0,Commerce,,Online,Yes,Neutral,Yes,Yes,Yes
S08150,,19.0,Law,1.0,Online,Yes,Dissatisfied,Yes,Yes,Yes
S08151,Female,22.0,Arts,5.0,Online,Yes,Very Dissatisfied,Yes,Yes,No
S08152,Male,21.0,Medicine,5.0,Online,Yes,Satisfied,Yes,No,
S08153,Female,20.0,Arts,2.0,,Yes,Very Satisfied,Yes,No,Yes
S08154,Other,,Science,0.0,Offline,Yes,Very Satisfied,Yes,Yes,Yes
S08155,Female,18.0,,6.0,Offline,Yes,Very Dissatisfied,Yes,Yes,Yes
S08156,Female,24.0,Law,1.0,Hybrid,Yes,Very Dissatisfied,No,Yes,Yes
S08157,Other,18.0,Law,7.0,Hybrid,Yes,Very Satisfied,Yes,No,Yes
S08158,Female,21.0,Medicine,2.0,Online,Yes,Very Dissatisfied,No,Yes,No
S08159,Female,24.0,Commerce,0.0,Offline,Yes,Very Satisfied,Yes,Yes,Yes
S08160,Female,18.0,Engineering,9.0,Online,Yes,Very Dissatisfied,No,Yes,Yes
S08161,Male,25.0,Commerce,8.0,Offline,Yes,Very Satisfied,No,,No
S08162,Female,,Medicine,4.0,Hybrid,No,Dissatisfied,No,No,
S08163,Other,,Arts,0.0,Online,Yes,Very Dissatisfied,No,Yes,Yes
S08164,Other,21.0,,9.0,Offline,Yes,Very Satisfied,Yes,Yes,No
S08165,Female,24.0,Commerce,10.0,Offline,Yes,Very Dissatisfied,Yes,No,Yes
S08166,Female,20.0,Science,5.0,Offline,,Very Satisfied,No,No,Yes
S08167,Female,19.0,Science,9.0,Online,,Very Satisfied,No,No,Yes
S08168,Other,,Commerce,2.0,Hybrid,Yes,Satisfied,Yes,No,Yes
S08169,Other,18.0,Commerce,10.0,Offline,Yes,Very Dissatisfied,Yes,Yes,No
S08170,Male,,Law,3.0,Online,Yes,Dissatisfied,Yes,Yes,Yes
S08171,Male,22.0,,7.0,Offline,Yes,Neutral,No,No,Yes
S08172,Male,25.0,Medicine,4.0,,,Neutral,No,No,No
S08173,Other,25.0,Engineering,11.0,Hybrid,Yes,,Yes,Yes,No
S08174,Male,20.0,Law,5.0,Offline,Yes,Very Satisfied,Yes,No,No
S08175,Female,21.0,,9.0,Online,Yes,Very Satisfied,No,Yes,Yes
S08176,Female,20.0,Commerce,3.0,Offline,Yes,Dissatisfied,Yes,Yes,No
S08177,Other,18.0,Medicine,5.0,Online,Yes,Very Dissatisfied,Yes,No,No
S08178,Male,22.0,Medicine,,Hybrid,Yes,Neutral,Yes,No,Yes
S08179,Female,22.0,Engineering,9.0,Hybrid,Yes,Dissatisfied,No,Yes,Yes
S08180,Other,23.0,Arts,11.0,Online,Yes,Very Dissatisfied,No,Yes,No
S08181,Male,20.0,Law,0.0,Hybrid,Yes,Very Dissatisfied,Yes,Yes,Yes
S08182,Female,21.0,Law,5.0,Offline,Yes,Very Dissatisfied,No,Yes,Yes
S08183,Male,18.0,Law,12.0,Hybrid,Yes,Satisfied,Yes,Yes,Yes
S08184,Other,19.0,Medicine,0.0,Offline,Yes,Dissatisfied,No,No,No
S08185,Male,25.0,Science,9.0,Hybrid,Yes,Very Dissatisfied,Yes,Yes,No
S08186,Other,25.0,Medicine,11.0,Hybrid,Yes,Dissatisfied,No,No,No
S08187,Male,25.0,Science,2.0,Offline,Yes,Neutral,No,No,No
S08188,Female,22.0,Medicine,11.0,Hybrid,Yes,Very Dissatisfied,No,Yes,Yes
S08189,Other,25.0,Commerce,7.0,Offline,Yes,Very Satisfied,Yes,Yes,Yes
S08190,Other,20.0,Medicine,6.0,Offline,Yes,Very Dissatisfied,Yes,No,Yes
S08191,Other,23.0,Commerce,7.0,Hybrid,Yes,Very Dissatisfied,No,Yes,Yes
S08192,Male,21.0,Science,9.0,Hybrid,Yes,Dissatisfied,Yes,No,Yes
S08193,Male,21.0,Law,9.0,Offline,Yes,Dissatisfied,Yes,Yes,No
S08194,Female,,Science,1.0,Online,Yes,Satisfied,No,No,Yes
S08195,Other,25.0,Engineering,9.0,Hybrid,No,Very Dissatisfied,Yes,Yes,No
S08196,Other,18.0,Law,6.0,Hybrid,Yes,Neutral,No,No,No
S08197,Male,22.0,Medicine,3.0,Online,Yes,Dissatisfied,Yes,No,Yes
S08198,Male,18.0,Medicine,0.0,Online,Yes,Satisfied,No,Yes,Yes
S08199,Female,25.0,Medicine,10.0,Hybrid,Yes,Very Satisfied,No,No,Yes
S08200,Female,23.0,Medicine,2.0,Hybrid,,Very Satisfied,No,Yes,No
S08201,Male,19.0,Medicine,4.0,Hybrid,Yes,Satisfied,Yes,Yes,Yes
S08202,Other,25.0,Science,,Online,Yes,Very Satisfied,No,Yes,No
S08203,Female,19.0,Commerce,7.0,Hybrid,Yes,Very Dissatisfied,No,Yes,No
S08204,Male,19.0,,1.0,Online,Yes,Dissatisfied,No,No,Yes
S08205,Male,21.0,Arts,1.0,Online,Yes,Neutral,No,Yes,No
S08206,Other,22.0,Science,7.0,Offline,Yes,Very Satisfied,Yes,No,No
S08207,Male,25.0,Law,8.0,Online,Yes,Very Dissatisfied,Yes,No,Yes
S08208,Male,18.0,Medicine,9.0,Offline,Yes,Dissatisfied,No,,Yes
S08209,Female,18.0,Science,12.0,Online,Yes,Very Dissatisfied,Yes,No,No
S08210,Male,23.0,Commerce,12.0,Online,Yes,Very Dissatisfied,Yes,No,No
S08211,Male,19.0,Medicine,0.0,Offline,,Dissatisfied,Yes,Yes,Yes
S08212,Female,22.0,Engineering,1.0,Offline,Yes,Very Satisfied,Yes,Yes,Yes
S08213,,,Arts,3.0,Offline,Yes,Very Satisfied,,No,Yes
S08214,Other,,Law,11.0,Offline,Yes,Very Dissatisfied,No,No,Yes
S08215,Female,20.0,Commerce,2.0,Offline,Yes,Satisfied,Yes,Yes,Yes
S08216,Female,22.0,,0.0,,Yes,Very Satisfied,No,No,No
S08217,Other,22.0,Science,3.0,Offline,No,Very Dissatisfied,No,No,No
S08218,,18.0,Arts,10.0,Online,Yes,Neutral,Yes,Yes,No
S08219,Other,23.0,Medicine,12.0,,Yes,Neutral,Yes,No,Yes
S08220,Other,25.0,Medicine,10.0,Offline,Yes,Satisfied,No,No,No
S08221,Other,22.0,Engineering,1.0,Hybrid,Yes,Very Dissatisfied,,Yes,Yes
S08222,Female,22.0,Arts,9.0,Offline,Yes,Neutral,No,No,Yes
S08223,Male,18.0,Arts,4.0,Hybrid,Yes,Very Satisfied,No,No,Yes
S08224,Other,25.0,Medicine,0.0,Online,Yes,Very Dissatisfied,Yes,No,No
S08225,Other,25.0,Science,7.0,,Yes,Satisfied,Yes,No,No
S08226,Male,22.0,Science,9.0,Hybrid,Yes,Satisfied,Yes,Yes,Yes
S08227,Male,18.0,Law,1.0,Online,Yes,Very Satisfied,Yes,No,No
S08228,Male,20.0,,10.0,Offline,Yes,,No,Yes,Yes
S08229,Male,21.0,Arts,2.0,Hybrid,Yes,Neutral,Yes,Yes,Yes
S08230,Male,24.0,Engineering,2.0,,Yes,,No,Yes,Yes
S08231,Male,18.0,Science,3.0,Online,Yes,Dissatisfied,Yes,No,No
S08232,Female,18.0,Medicine,6.0,Hybrid,Yes,Satisfied,Yes,Yes,Yes
S08233,Male,22.0,Medicine,12.0,Hybrid,Yes,Satisfied,Yes,No,No
S08234,Male,,Law,8.0,Hybrid,Yes,,Yes,No,No
S08235,Female,23.0,Law,2.0,Online,Yes,Very Satisfied,Yes,Yes,Yes
S08236,Male,19.0,Arts,0.0,Hybrid,Yes,Very Dissatisfied,Yes,No,No
S08237,Other,19.0,Science,10.0,Hybrid,Yes,Satisfied,No,Yes,Yes
S08238,Other,20.0,Science,9.0,Offline,Yes,Very Dissatisfied,No,No,No
S08239,Male,25.0,Law,0.0,Offline,Yes,Neutral,Yes,Yes,Yes
S08240,Female,18.0,Science,11.0,Hybrid,Yes,Satisfied,Yes,No,Yes
S08241,Other,25.0,Arts,10.0,,Yes,Neutral,Yes,Yes,Yes
S08242,Female,23.0,Engineering,5.0,Hybrid,Yes,Neutral,Yes,Yes,No
S08243,Other,22.0,Medicine,4.0,Online,Yes,Very Satisfied,No,Yes,Yes
S08244,Male,22.0,Arts,9.0,Offline,Yes,Neutral,No,Yes,
S08245,Female,24.0,Science,6.0,Offline,Yes,,,Yes,Yes
S08246,Female,21.0,Arts,6.0,Hybrid,,Very Dissatisfied,No,Yes,
S08247,Female,20.0,Medicine,2.0,Online,Yes,Dissatisfied,No,No,No
S08248,Other,23.0,Commerce,6.0,Online,Yes,Very Satisfied,Yes,No,No
S08249,Other,25.0,Medicine,8.0,Online,Yes,Dissatisfied,Yes,No,No
S08250,Other,23.0,Medicine,7.0,Hybrid,Yes,Neutral,No,Yes,
S08251,Male,24.0,Commerce,2.0,Online,Yes,Satisfied,,Yes,Yes
S08252,Other,24.0,Science,9.0,Offline,Yes,Very Dissatisfied,Yes,Yes,Yes
S08253,Male,22.0,Science,4.0,Online,Yes,Satisfied,,Yes,No
S08254,Female,25.0,Engineering,12.0,Online,Yes,Dissatisfied,Yes,No,Yes
S08255,Female,21.0,Medicine,12.0,Hybrid,Yes,Dissatisfied,No,No,No
S08256,Male,22.0,Arts,7.0,Hybrid,Yes,Very Dissatisfied,Yes,Yes,Yes
S08257,Other,21.0,,1.0,Hybrid,Yes,Dissatisfied,No,No,Yes
S08258,Male,19.0,Science,6.0,Hybrid,Yes,Satisfied,No,Yes,No
S08259,Female,23.0,Science,10.0,Hybrid,Yes,Dissatisfied,No,No,Yes
S08260,Female,24.0,Law,9.0,Online,Yes,Satisfied,No,Yes,Yes
S08261,Male,19.0,Engineering,9.0,Online,Yes,Neutral,No,Yes,
S08262,Other,25.0,,6.0,Hybrid,Yes,Very Satisfied,No,No,No
S08263,Other,22.0,Commerce,10.0,Hybrid,Yes,Very Dissatisfied,No,No,Yes
S08264,Male,20.0,Law,11.0,Online,Yes,Dissatisfied,No,Yes,Yes
S08265,Male,18.0,,12.0,Hybrid,Yes,Very Dissatisfied,No,Yes,No
S08266,Other,20.0,Law,7.0,,Yes,Dissatisfied,No,,Yes
S08267,Female,20.0,Medicine,0.0,,Yes,Neutral,Yes,Yes,Yes
S08268,Male,18.0,Medicine,7.0,Offline,,Satisfied,Yes,Yes,Yes
S08269,Other,23.0,Arts,0.0,Online,Yes,Very Dissatisfied,Yes,Yes,No
S08270,Other,19.0,Commerce,2.0,Online,No,Neutral,Yes,,No
S08271,Female,19.0,Arts,8.0,Online,Yes,,Yes,Yes,Yes
S08272,Female,23.0,Engineering,3.0,Online,Yes,Very Satisfied,Yes,Yes,No
S08273,Female,18.0,Arts,9.0,Online,Yes,Neutral,Yes,,No
S08274,Female,21.0,Arts,12.0,,Yes,Very Satisfied,No,Yes,Yes
S08275,Female,20.0,Law,8.0,Online,Yes,Neutral,No,Yes,No
S08276,Male,22.0,Commerce,0.0,Hybrid,Yes,Satisfied,No,,No
S08277,Other,19.0,Arts,7.0,Hybrid,Yes,Neutral,,Yes,Yes
S08278,Male,23.0,Engineering,2.0,Hybrid,Yes,Satisfied,,Yes,No
S08279,Male,22.0,Law,10.0,Offline,Yes,Dissatisfied,Yes,No,No
S08280,Male,24.0,Commerce,6.0,Online,Yes,Neutral,Yes,Yes,No
S08281,Male,18.0,Commerce,1.0,Hybrid,Yes,Neutral,Yes,No,Yes
S08282,Male,22.0,Science,12.0,Hybrid,Yes,Dissatisfied,Yes,Yes,Yes
S08283,Female,25.0,Medicine,6.0,Hybrid,Yes,Very Satisfied,,No,Yes
S08284,Female,22.0,Engineering,6.0,Online,Yes,Satisfied,Yes,Yes,Yes
S08285,Other,,Medicine,8.0,Online,Yes,Dissatisfied,Yes,Yes,No
S08286,Male,20.0,Law,1.0,Offline,,Dissatisfied,No,Yes,
S08287,Other,18.0,Law,7.0,Offline,Yes,,Yes,No,No
S08288,Female,22.0,Engineering,4.0,Online,Yes,Dissatisfied,No,No,Yes
S08289,Female,19.0,Commerce,9.0,Offline,Yes,Very Satisfied,Yes,Yes,No
S08290,Female,18.0,Arts,8.0,Hybrid,Yes,Very Satisfied,No,No,No
S08291,Male,19.0,Engineering,7.0,Offline,Yes,Very Satisfied,Yes,Yes,Yes
S08292,Male,23.0,Law,2.0,Hybrid,Yes,Satisfied,Yes,Yes,No
S08293,Female,23.0,Medicine,2.0,Offline,Yes,Satisfied,Yes,Yes,Yes
S08294,Other,24.0,Engineering,10.0,Hybrid,Yes,Neutral,Yes,Yes,Yes
S08295,,21.0,Commerce,11.0,Offline,Yes,Dissatisfied,No,No,Yes
S08296,Female,23.0,Science,9.0,Offline,Yes,Very Satisfied,No,No,No
S08297,Other,22.0,Science,7.0,Online,Yes,Dissatisfied,No,No,Yes
S08298,Female,18.0,Arts,8.0,Online,Yes,Neutral,No,No,No
S08299,Other,23.0,Arts,1.0,Hybrid,,Neutral,No,Yes,No
S08300,Female,19.0,Commerce,2.0,Online,Yes,Very Satisfied,No,No,No
S08301,Other,22.0,Medicine,7.0,Hybrid,Yes,Dissatisfied,Yes,No,No
S08302,Male,23.0,Arts,1.0,Online,Yes,Neutral,Yes,No,Yes
S08303,Female,25.0,Science,,Online,Yes,Very Dissatisfied,No,Yes,Yes
S08304,Female,25.0,Commerce,4.0,Hybrid,Yes,Satisfied,No,No,Yes
S08305,Other,20.0,Commerce,5.0,Offline,Yes,Dissatisfied,No,Yes,No
S08306,Female,19.0,Commerce,9.0,Hybrid,Yes,Very Satisfied,No,Yes,Yes
S08307,Female,24.0,Engineering,11.0,Hybrid,Yes,Neutral,Yes,Yes,No
S08308,Female,24.0,Medicine,3.0,Hybrid,Yes,Neutral,No,No,No
S08309,Male,24.0,Medicine,2.0,Online,Yes,Neutral,Yes,Yes,No
S08310,Male,19.0,Arts,7.0,Online,Yes,Satisfied,,Yes,No
S08311,Other,24.0,Medicine,8.0,Online,Yes,Dissatisfied,Yes,No,Yes
S08312,Male,21.0,Law,12.0,,Yes,Neutral,Yes,Yes,Yes
S08313,Other,20.0,Science,7.0,,No,Satisfied,No,Yes,No
