Student_ID,Gender,Age,Field_of_Study,Study_Hours_per_Day,Mode_of_Learning,Internet_Access,Satisfied_with_Learning_Environment,Participates_in_Extracurriculars,Feels_Stressed,Would_Recommend_Institute,Total Marks Scored
S08969,Female,24.0,Engineering,10.0,Offline,Yes,Very Dissatisfied,No,Yes,Yes,85.0
S08970,Other,21.0,Arts,11.0,Hybrid,Yes,Neutral,Yes,Yes,No,89.0
S08971,Female,22.0,Engineering,7.0,Online,Yes,Dissatisfied,Yes,Yes,Yes,57.0
S08972,Other,19.0,Law,10.0,Hybrid,Yes,Dissatisfied,Yes,No,Yes,78.0
S08973,Male,19.0,Commerce,6.0,Offline,Yes,Dissatisfied,Yes,No,Yes,50.0
S08974,Male,24.0,Engineering,6.0,Online,Yes,Neutral,Yes,Yes,No,49.0
S08975,Other,19.0,Engineering,9.0,Offline,No,Very Dissatisfied,No,Yes,Yes,68.0
S08976,Other,,Science,9.0,Hybrid,No,Very Dissatisfied,Yes,No,Yes,74.0
S08977,Female,25.0,Law,6.0,Offline,Yes,Satisfied,No,No,No,51.0
S08978,Other,19.0,Engineering,0.0,Offline,Yes,Very Dissatisfied,Yes,,No,40.0
S08979,Other,24.0,Commerce,12.0,Hybrid,Yes,Very Dissatisfied,Yes,Yes,No,94.0
S08980,,19.0,Engineering,6.0,Offline,Yes,Very Satisfied,No,No,No,46.0
S08981,,23.0,Arts,3.0,Hybrid,Yes,Very Dissatisfied,No,No,No,40.0
S08982,Female,24.0,Law,11.0,Online,,Neutral,No,No,No,88.0
S08983,Other,21.0,Engineering,2.0,Offline,Yes,Dissatisfied,No,Yes,No,40.0
S08984,Female,18.0,Law,12.0,,Yes,Neutral,Yes,Yes,No,94.0
S08985,Male,23.0,Engineering,11.0,Hybrid,Yes,Dissatisfied,Yes,No,Yes,89.0
S08986,Male,25.0,Commerce,12.0,Hybrid,Yes,Dissatisfied,Yes,Yes,Yes,97.0
S08987,Male,23.0,Commerce,4.0,Offline,Yes,Satisfied,Yes,Yes,No,40.0
S08988,Other,22.0,Law,1.0,Offline,Yes,Very Dissatisfied,Yes,Yes,Yes,40.0
S08989,Male,24.0,Medicine,7.0,Hybrid,Yes,Satisfied,,No,Yes,60.0
S08990,Other,25.0,Science,11.0,Hybrid,Yes,Dissatisfied,Yes,Yes,Yes,90.0
S08991,Other,18.0,Science,11.0,Online,Yes,Very Satisfied,No,Yes,Yes,89.0
S08992,Male,19.0,Arts,8.0,Online,Yes,Very Satisfied,Yes,Yes,No,65.0
S08993,Female,18.0,Medicine,4.0,Offline,Yes,Satisfied,No,,No,40.0
S08994,Other,21.0,Science,2.0,Offline,Yes,,No,No,No,40.0
S08995,Male,,Law,9.0,,Yes,Very Dissatisfied,No,No,No,73.0
S08996,Other,23.0,Science,6.0,Offline,Yes,Satisfied,,Yes,Yes,52.0
S08997,Female,24.0,Arts,6.0,Offline,Yes,Satisfied,No,Yes,No,44.0
S08998,Female,24.0,Engineering,9.0,Offline,Yes,Neutral,Yes,Yes,Yes,76.0
S08999,Male,18.0,,2.0,Offline,No,Satisfied,No,No,No,40.0
S09000,Other,22.0,Law,8.0,Offline,,Satisfied,,Yes,No,68.0
S09001,Other,25.0,Law,1.0,Online,Yes,Neutral,No,No,Yes,40.0
S09002,Other,21.0,Arts,10.0,Hybrid,Yes,Dissatisfied,No,Yes,Yes,84.0
S09003,Other,20.0,Arts,8.0,Hybrid,Yes,Dissatisfied,Yes,Yes,Yes,65.0
S09004,Male,21.0,Commerce,10.0,Offline,Yes,Neutral,No,Yes,No,81.0
S09005,Female,24.0,Commerce,0.0,Hybrid,Yes,Very Dissatisfied,Yes,Yes,No,40.0
S09006,Male,19.0,Commerce,3.0,Offline,Yes,Satisfied,No,No,,40.0
S09007,Other,20.0,Engineering,11.0,Online,Yes,Very Dissatisfied,No,Yes,No,84.0
S09008,Other,25.0,Law,9.0,Offline,Yes,Very Satisfied,Yes,Yes,Yes,75.0
S09009,Female,25.0,Commerce,12.0,Online,Yes,Very Dissatisfied,No,Yes,,98.0
S09010,Other,24.0,Law,5.0,Online,Yes,Satisfied,No,No,No,42.0
S09011,Male,22.0,Arts,12.0,Online,Yes,Dissatisfied,No,No,No,100.0
S09012,Male,20.0,Engineering,6.0,,Yes,Satisfied,Yes,No,Yes,43.0
S09013,Female,24.0,Arts,2.0,Online,Yes,Satisfied,Yes,No,No,40.0
S09014,Male,22.0,Law,8.0,Offline,Yes,Satisfied,Yes,No,No,67.0
S09015,Male,19.0,Medicine,3.0,Online,Yes,Very Dissatisfied,No,Yes,Yes,40.0
S09016,Male,22.0,Medicine,4.0,Online,Yes,Dissatisfied,No,No,Yes,40.0
S09017,Male,21.0,Commerce,7.0,Hybrid,Yes,Dissatisfied,Yes,Yes,Yes,54.0
S09018,Other,18.0,Medicine,11.0,Offline,Yes,Very Dissatisfied,No,No,No,85.0
S09019,Male,21.0,Arts,2.0,Hybrid,No,Very Dissatisfied,Yes,Yes,No,40.0
S09020,Female,25.0,Medicine,7.0,Online,Yes,Very Dissatisfied,Yes,No,Yes,59.0
S09021,Female,24.0,Science,10.0,Hybrid,Yes,Very Satisfied,No,Yes,No,82.0
S09022,Male,24.0,,0.0,Online,Yes,Very Satisfied,Yes,Yes,No,40.0
S09023,Female,23.0,Law,7.0,Hybrid,Yes,,No,No,No,54.0
S09024,,21.0,Commerce,12.0,Hybrid,Yes,Very Satisfied,No,Yes,Yes,92.0
S09025,Female,20.0,Arts,10.0,Offline,Yes,Very Dissatisfied,,Yes,Yes,82.0
S09026,Female,25.0,Engineering,10.0,Offline,Yes,Very Dissatisfied,Yes,No,No,82.0
S09027,Male,19.0,Commerce,11.0,Hybrid,Yes,Very Dissatisfied,Yes,Yes,Yes,93.0
S09028,Male,25.0,Arts,9.0,Hybrid,No,Dissatisfied,No,Yes,No,72.0
S09029,Other,23.0,Medicine,7.0,Offline,Yes,Dissatisfied,Yes,Yes,,58.0
S09030,Male,23.0,Law,5.0,Online,Yes,Very Satisfied,No,Yes,No,43.0
S09031,Male,23.0,Science,4.0,Online,Yes,Neutral,Yes,Yes,Yes,40.0
S09032,Other,24.0,Science,8.0,Online,Yes,Neutral,Yes,No,No,67.0
S09033,Male,18.0,Medicine,5.0,Online,Yes,Very Dissatisfied,,Yes,,40.0
S09034,Male,22.0,Law,0.0,Hybrid,Yes,Dissatisfied,Yes,Yes,No,40.0
S09035,Other,20.0,Engineering,11.0,Online,Yes,Satisfied,No,Yes,No,90.0
S09036,Male,25.0,Law,5.0,Hybrid,Yes,Very Satisfied,No,Yes,Yes,42.0
S09037,Male,24.0,Medicine,0.0,Hybrid,Yes,Dissatisfied,Yes,Yes,No,40.0
S09038,Other,25.0,Arts,5.0,Online,Yes,,Yes,Yes,Yes,40.0
S09039,Other,19.0,Engineering,2.0,Online,Yes,Very Dissatisfied,Yes,Yes,No,40.0
S09040,Female,24.0,,5.0,Online,Yes,Neutral,Yes,No,No,41.0
S09041,Male,18.0,Medicine,12.0,Offline,Yes,Very Dissatisfied,Yes,No,No,92.0
S09042,Female,25.0,Arts,5.0,Hybrid,No,Very Dissatisfied,Yes,Yes,Yes,40.0
S09043,,24.0,Medicine,0.0,Online,Yes,Satisfied,Yes,No,No,40.0
S09044,Other,24.0,Commerce,12.0,Offline,Yes,Very Satisfied,Yes,No,No,94.0
S09045,Male,21.0,Commerce,8.0,Hybrid,Yes,Satisfied,Yes,Yes,Yes,61.0
S09046,Male,19.0,Commerce,7.0,Hybrid,No,Neutral,Yes,Yes,No,51.0
S09047,Other,23.0,Science,1.0,Hybrid,Yes,Dissatisfied,No,Yes,Yes,40.0
S09048,Female,19.0,Law,6.0,Online,Yes,Neutral,Yes,No,Yes,52.0
S09049,Other,19.0,,4.0,Online,Yes,Very Dissatisfied,Yes,Yes,No,40.0
S09050,Male,21.0,Science,9.0,Hybrid,Yes,Very Satisfied,Yes,Yes,No,75.0
S09051,Other,22.0,Arts,1.0,Hybrid,,,Yes,No,No,40.0
S09052,Male,24.0,Arts,10.0,Offline,Yes,Very Satisfied,No,No,No,85.0
S09053,Female,20.0,Commerce,0.0,Offline,Yes,Very Satisfied,No,Yes,Yes,40.0
S09054,Male,23.0,Engineering,1.0,Hybrid,Yes,Very Satisfied,No,Yes,No,40.0
S09055,Female,25.0,Commerce,4.0,Offline,Yes,Dissatisfied,No,Yes,No,40.0
S09056,Female,22.0,Arts,10.0,,Yes,Neutral,No,Yes,Yes,76.0
S09057,,18.0,Arts,9.0,Offline,Yes,Dissatisfied,No,Yes,Yes,67.0
S09058,Male,24.0,Law,6.0,Hybrid,Yes,Dissatisfied,No,No,Yes,46.0
S09059,Female,23.0,Law,4.0,Online,,Dissatisfied,Yes,No,No,40.0
S09060,Other,20.0,Law,0.0,Hybrid,Yes,Satisfied,Yes,No,No,40.0
S09061,Male,24.0,Commerce,6.0,Online,Yes,Satisfied,No,Yes,No,46.0
S09062,Female,18.0,Medicine,5.0,,Yes,Satisfied,Yes,Yes,No,40.0
S09063,Female,21.0,Engineering,6.0,Online,Yes,Dissatisfied,Yes,Yes,Yes,49.0
S09064,Other,22.0,Law,1.0,Offline,Yes,Very Dissatisfied,No,Yes,No,40.0
S09065,Male,24.0,Science,4.0,,Yes,Satisfied,No,No,Yes,40.0
S09066,Female,23.0,Law,7.0,Offline,,Satisfied,Yes,Yes,No,57.0
S09067,Other,19.0,Commerce,12.0,Hybrid,No,Dissatisfied,No,Yes,No,91.0
S09068,Female,25.0,Engineering,11.0,Offline,No,Neutral,No,Yes,No,83.0
S09069,Male,25.0,Law,6.0,Offline,Yes,Very Dissatisfied,Yes,Yes,Yes,46.0
S09070,Other,25.0,,5.0,Offline,Yes,Very Satisfied,No,No,Yes,40.0
S09071,Female,20.0,Science,12.0,,Yes,Very Satisfied,No,No,No,91.0
S09072,Other,24.0,Arts,5.0,Online,Yes,Very Dissatisfied,No,No,No,40.0
S09073,Male,25.0,Engineering,11.0,Offline,Yes,Dissatisfied,Yes,No,Yes,92.0
S09074,Other,23.0,Medicine,0.0,Hybrid,,Neutral,Yes,Yes,Yes,40.0
S09075,,19.0,Law,0.0,Offline,Yes,Neutral,No,Yes,No,40.0
S09076,Female,23.0,Commerce,6.0,Online,Yes,Very Satisfied,No,Yes,No,47.0
S09077,Male,24.0,,2.0,Offline,Yes,Neutral,,No,No,40.0
S09078,Female,18.0,Medicine,5.0,Offline,Yes,Very Satisfied,No,Yes,No,40.0
S09079,Female,19.0,Commerce,11.0,Offline,Yes,Satisfied,Yes,Yes,No,91.0
S09080,Male,19.0,Commerce,4.0,Online,Yes,Dissatisfied,Yes,Yes,No,40.0
S09081,Female,23.0,Commerce,2.0,Online,Yes,Neutral,Yes,,,40.0
S09082,Other,21.0,Medicine,5.0,Hybrid,Yes,Dissatisfied,Yes,No,No,40.0
S09083,Female,24.0,Engineering,2.0,Offline,Yes,Satisfied,Yes,Yes,No,40.0
S09084,Male,25.0,Commerce,7.0,Offline,Yes,Very Dissatisfied,Yes,No,Yes,53.0
S09085,Other,21.0,Arts,6.0,Offline,Yes,Very Dissatisfied,Yes,No,Yes,46.0
S09086,Other,22.0,Medicine,8.0,Offline,Yes,Very Dissatisfied,Yes,Yes,Yes,62.0
S09087,Female,25.0,Medicine,4.0,Online,Yes,Very Satisfied,Yes,Yes,No,40.0
S09088,Female,18.0,Medicine,11.0,Online,Yes,Very Satisfied,No,No,Yes,89.0
S09089,Male,21.0,Science,0.0,Offline,Yes,Very Dissatisfied,No,Yes,Yes,40.0
S09090,Other,23.0,Engineering,10.0,Offline,Yes,Satisfied,Yes,No,Yes,85.0
S09091,Male,,Engineering,9.0,Offline,Yes,Very Satisfied,No,Yes,Yes,74.0
S09092,Female,21.0,Commerce,10.0,Offline,Yes,Very Dissatisfied,No,Yes,No,85.0
S09093,Other,22.0,Medicine,7.0,Hybrid,Yes,Dissatisfied,,Yes,Yes,60.0
S09094,Male,20.0,Medicine,6.0,Hybrid,Yes,Very Dissatisfied,Yes,No,Yes,47.0
S09095,Male,22.0,Commerce,6.0,Offline,Yes,Very Dissatisfied,Yes,Yes,No,52.0
S09096,Male,19.0,Engineering,0.0,Offline,Yes,Dissatisfied,No,No,Yes,40.0
S09097,Male,25.0,Commerce,5.0,Offline,Yes,Very Satisfied,Yes,Yes,No,40.0
S09098,Male,24.0,Commerce,3.0,Hybrid,Yes,Dissatisfied,Yes,Yes,No,40.0
S09099,Other,,Commerce,4.0,Online,Yes,Very Satisfied,No,Yes,,40.0
S09100,Male,21.0,Commerce,9.0,Hybrid,Yes,Satisfied,No,Yes,Yes,70.0
S09101,Other,21.0,Commerce,6.0,Hybrid,Yes,Very Satisfied,,Yes,No,48.0
S09102,Male,22.0,Law,12.0,Offline,Yes,Neutral,Yes,No,No,95.0
S09103,Female,22.0,Law,5.0,Offline,,Very Satisfied,,No,Yes,42.0
S09104,Female,23.0,Medicine,0.0,Online,Yes,Neutral,Yes,Yes,No,40.0
S09105,Male,18.0,Medicine,8.0,Offline,Yes,Very Satisfied,No,No,,69.0
S09106,,23.0,Law,5.0,Offline,Yes,Dissatisfied,No,,No,40.0
S09107,Other,19.0,Engineering,5.0,Online,Yes,Very Satisfied,No,No,No,44.0
S09108,Male,23.0,Science,8.0,Offline,Yes,Very Dissatisfied,No,Yes,Yes,60.0
S09109,Other,22.0,Engineering,11.0,Offline,Yes,Very Satisfied,Yes,Yes,Yes,93.0
S09110,Male,24.0,Medicine,9.0,Offline,Yes,,No,Yes,Yes,77.0
S09111,Female,23.0,Law,4.0,Hybrid,Yes,Dissatisfied,Yes,No,No,40.0
S09112,Other,20.0,Engineering,10.0,Offline,Yes,Very Satisfied,Yes,Yes,Yes,81.0
S09113,Female,25.0,Science,5.0,Hybrid,Yes,Very Satisfied,Yes,No,Yes,40.0
S09114,Female,18.0,Commerce,5.0,Offline,Yes,Very Satisfied,Yes,No,Yes,40.0
S09115,Male,22.0,Arts,6.0,Offline,Yes,Satisfied,Yes,Yes,Yes,49.0
S09116,Other,24.0,Law,8.0,Hybrid,Yes,Neutral,Yes,,No,63.0
S09117,Female,21.0,,4.0,Hybrid,Yes,Very Satisfied,No,Yes,Yes,40.0
S09118,Male,25.0,Science,4.0,Offline,Yes,Very Satisfied,,Yes,No,40.0
S09119,Male,23.0,Commerce,3.0,Online,Yes,Neutral,No,Yes,No,40.0
S09120,Male,22.0,Commerce,9.0,Offline,Yes,Very Dissatisfied,No,Yes,,67.0
S09121,Female,,Arts,3.0,Hybrid,Yes,Satisfied,Yes,No,No,40.0
S09122,Male,21.0,Commerce,11.0,Offline,Yes,Satisfied,No,Yes,No,90.0
S09123,Other,19.0,Science,7.0,Offline,Yes,Very Dissatisfied,Yes,Yes,Yes,57.0
S09124,Other,,Medicine,12.0,Hybrid,Yes,Neutral,No,Yes,Yes,98.0
S09125,,24.0,Commerce,1.0,Online,Yes,Neutral,Yes,Yes,No,40.0
S09126,Other,22.0,Medicine,6.0,Online,Yes,Dissatisfied,Yes,Yes,Yes,45.0
S09127,,,Medicine,7.0,Hybrid,,Neutral,No,No,No,59.0
S09128,Female,24.0,Science,1.0,Hybrid,Yes,,Yes,Yes,Yes,40.0
S09129,Male,,Law,0.0,Offline,,Dissatisfied,Yes,No,No,40.0
S09130,Female,20.0,Law,9.0,Hybrid,Yes,Very Satisfied,No,Yes,Yes,74.0
S09131,Female,18.0,Law,12.0,Hybrid,Yes,Very Satisfied,Yes,Yes,Yes,97.0
S09132,Male,18.0,Engineering,8.0,Offline,Yes,Very Satisfied,No,Yes,No,69.0
S09133,Other,25.0,Law,10.0,Offline,Yes,Dissatisfied,Yes,Yes,Yes,79.0
S09134,Other,22.0,Science,7.0,Offline,Yes,Satisfied,No,Yes,Yes,54.0
S09135,Female,19.0,Arts,5.0,Online,,Neutral,Yes,No,Yes,44.0
S09136,Male,25.0,Commerce,3.0,Online,Yes,Dissatisfied,No,No,Yes,40.0
S09137,Male,23.0,Law,1.0,Hybrid,Yes,Satisfied,Yes,No,Yes,40.0
S09138,Female,24.0,Engineering,7.0,Offline,Yes,Neutral,Yes,No,No,60.0
S09139,Other,20.0,Medicine,2.0,Hybrid,,Very Dissatisfied,Yes,Yes,,40.0
S09140,Male,18.0,Engineering,9.0,Hybrid,Yes,Satisfied,No,Yes,Yes,77.0
S09141,Other,22.0,Science,3.0,Online,Yes,Very Dissatisfied,Yes,Yes,No,40.0
S09142,Other,19.0,Arts,4.0,Online,Yes,Very Satisfied,Yes,Yes,Yes,40.0
S09143,Female,19.0,Law,12.0,Hybrid,No,Very Satisfied,No,Yes,No,94.0
S09144,Female,19.0,Law,3.0,Offline,Yes,Satisfied,No,Yes,Yes,40.0
S09145,Other,24.0,Engineering,10.0,Online,Yes,Very Dissatisfied,Yes,No,Yes,81.0
S09146,Male,23.0,Science,7.0,Online,Yes,Dissatisfied,No,Yes,Yes,59.0
S09147,Male,21.0,Engineering,8.0,Online,Yes,Neutral,Yes,Yes,No,66.0
S09148,Female,25.0,Engineering,0.0,Hybrid,Yes,Very Satisfied,No,Yes,No,40.0
S09149,Other,24.0,Arts,1.0,Online,Yes,Very Satisfied,No,No,No,40.0
S09150,Male,23.0,Science,11.0,Offline,Yes,Very Satisfied,No,No,Yes,87.0
S09151,Male,19.0,Arts,3.0,Online,,Very Satisfied,Yes,Yes,Yes,40.0
S09152,Female,22.0,Science,0.0,Hybrid,Yes,Satisfied,Yes,No,,40.0
S09153,Other,25.0,Law,10.0,Hybrid,Yes,Satisfied,Yes,Yes,,85.0
S09154,Male,20.0,Commerce,5.0,Hybrid,Yes,Very Dissatisfied,Yes,Yes,No,40.0
S09155,Female,23.0,Medicine,11.0,Hybrid,Yes,Dissatisfied,No,No,Yes,87.0
S09156,Male,22.0,Commerce,4.0,Offline,No,Very Dissatisfied,Yes,Yes,No,40.0
S09157,Male,24.0,Science,12.0,,Yes,Dissatisfied,Yes,No,Yes,93.0
S09158,Male,24.0,Commerce,6.0,Online,Yes,Satisfied,Yes,No,No,46.0
S09159,Female,25.0,Engineering,11.0,Offline,Yes,Very Satisfied,No,No,Yes,88.0
S09160,Other,19.0,Law,6.0,Hybrid,Yes,Very Dissatisfied,No,Yes,Yes,47.0
S09161,Female,20.0,Medicine,2.0,Hybrid,Yes,Dissatisfied,Yes,No,Yes,40.0
S09162,Other,18.0,,4.0,Offline,Yes,Neutral,No,No,No,40.0
S09163,Male,18.0,Medicine,2.0,Online,Yes,Dissatisfied,No,No,Yes,40.0
S09164,Other,24.0,Law,8.0,Offline,Yes,Very Dissatisfied,No,Yes,Yes,69.0
S09165,Male,22.0,Commerce,1.0,Online,No,Satisfied,,,Yes,40.0
S09166,Male,20.0,Medicine,5.0,Online,No,Very Satisfied,No,Yes,Yes,40.0
S09167,Female,22.0,Medicine,8.0,Hybrid,Yes,Neutral,Yes,Yes,Yes,69.0
S09168,Male,20.0,Science,9.0,Offline,Yes,Very Dissatisfied,No,Yes,Yes,73.0
S09169,Female,20.0,,6.0,Offline,Yes,Satisfied,No,Yes,No,43.0
S09170,Other,24.0,Science,6.0,Hybrid,Yes,Dissatisfied,No,Yes,No,46.0
S09171,Other,22.0,Commerce,1.0,,Yes,Satisfied,Yes,Yes,No,40.0
S09172,Male,24.0,Law,1.0,Online,Yes,Satisfied,No,Yes,Yes,40.0
S09173,Female,25.0,Law,3.0,Hybrid,Yes,Very Satisfied,No,No,Yes,40.0
S09174,Male,20.0,Science,9.0,Offline,No,Very Dissatisfied,No,No,No,74.0
S09175,Female,23.0,Arts,6.0,Hybrid,Yes,Satisfied,No,No,Yes,43.0
S09176,Female,19.0,Science,1.0,Hybrid,Yes,Dissatisfied,Yes,No,No,40.0
S09177,Female,25.0,Arts,11.0,Hybrid,Yes,Dissatisfied,Yes,Yes,No,92.0
S09178,Other,20.0,Science,12.0,Hybrid,Yes,Very Satisfied,Yes,Yes,No,91.0
S09179,Female,23.0,Arts,12.0,Hybrid,Yes,Satisfied,Yes,Yes,No,91.0
S09180,Other,20.0,Arts,7.0,Online,No,Dissatisfied,No,No,Yes,52.0
S09181,Female,23.0,Medicine,9.0,Hybrid,Yes,,Yes,No,No,68.0
S09182,Other,22.0,Medicine,6.0,Hybrid,Yes,Very Satisfied,Yes,Yes,Yes,51.0
S09183,Other,18.0,Arts,6.0,Offline,Yes,Satisfied,Yes,No,No,46.0
S09184,Other,,Arts,2.0,Hybrid,Yes,,No,No,No,40.0
S09185,Male,25.0,Engineering,6.0,Offline,Yes,Satisfied,Yes,Yes,Yes,53.0
S09186,Female,20.0,Arts,7.0,Offline,,Dissatisfied,No,Yes,Yes,51.0
S09187,Male,21.0,Medicine,4.0,Offline,Yes,Very Dissatisfied,No,No,Yes,40.0
S09188,Female,20.0,Arts,0.0,Offline,Yes,Dissatisfied,No,Yes,Yes,40.0
S09189,Female,22.0,Law,0.0,Online,Yes,Very Dissatisfied,Yes,Yes,No,40.0
S09190,,22.0,Engineering,11.0,Online,Yes,Satisfied,Yes,Yes,Yes,87.0
S09191,Other,23.0,Arts,10.0,Offline,Yes,Satisfied,Yes,Yes,Yes,78.0
S09192,Female,20.0,Medicine,3.0,Online,,Neutral,Yes,No,,40.0
S09193,Other,22.0,Medicine,1.0,Online,Yes,Satisfied,No,Yes,No,40.0
S09194,Male,22.0,,6.0,Hybrid,Yes,Satisfied,Yes,No,Yes,49.0
S09195,Other,20.0,Medicine,6.0,Online,Yes,Neutral,Yes,No,No,50.0
S09196,Female,23.0,Engineering,6.0,Offline,Yes,Very Dissatisfied,Yes,No,Yes,46.0
S09197,Female,23.0,Medicine,11.0,Offline,No,Satisfied,No,No,Yes,93.0
S09198,Female,23.0,Law,3.0,Offline,No,,No,Yes,Yes,40.0
S09199,Male,23.0,Science,8.0,Offline,Yes,Satisfied,No,Yes,No,64.0
S09200,Female,18.0,Law,1.0,Hybrid,Yes,Satisfied,No,Yes,No,40.0
S09201,Male,20.0,Law,11.0,Online,Yes,,Yes,No,Yes,89.0
S09202,Other,,Engineering,7.0,Offline,Yes,Satisfied,No,No,Yes,56.0
S09203,Female,18.0,Engineering,0.0,,Yes,Satisfied,No,Yes,Yes,40.0
S09204,Female,,Commerce,2.0,Offline,Yes,Very Satisfied,Yes,Yes,No,40.0
S09205,Female,18.0,Medicine,3.0,Online,Yes,Neutral,,Yes,No,40.0
S09206,Other,25.0,Commerce,5.0,Hybrid,Yes,Neutral,Yes,Yes,Yes,41.0
S09207,Female,24.0,Engineering,0.0,Online,Yes,Neutral,No,Yes,No,40.0
S09208,Male,24.0,Medicine,7.0,Hybrid,Yes,Dissatisfied,No,No,Yes,57.0
S09209,Other,24.0,Engineering,1.0,Offline,Yes,Satisfied,,Yes,No,40.0
S09210,Other,23.0,Engineering,4.0,Offline,Yes,Very Dissatisfied,No,Yes,No,40.0
S09211,,22.0,Science,6.0,Online,,Very Dissatisfied,Yes,Yes,No,44.0
S09212,Other,18.0,Law,7.0,Online,Yes,Very Satisfied,Yes,,No,56.0
S09213,Other,18.0,Commerce,2.0,Hybrid,Yes,Dissatisfied,,No,,40.0
S09214,Male,25.0,Commerce,11.0,Online,Yes,Dissatisfied,Yes,Yes,Yes,90.0
S09215,Other,20.0,Arts,8.0,Online,Yes,Satisfied,Yes,Yes,Yes,64.0
S09216,Female,18.0,Science,11.0,Offline,Yes,Very Dissatisfied,No,No,No,90.0
S09217,Other,25.0,Engineering,4.0,Offline,Yes,,No,Yes,No,40.0
S09218,Other,22.0,Engineering,7.0,Offline,Yes,Very Satisfied,No,No,Yes,52.0
S09219,Other,23.0,Science,3.0,Offline,Yes,Very Dissatisfied,No,No,Yes,40.0
S09220,,20.0,Medicine,11.0,Offline,Yes,Dissatisfied,Yes,Yes,No,91.0
S09221,Other,25.0,Commerce,8.0,Offline,Yes,Satisfied,No,Yes,No,64.0
S09222,Male,18.0,Engineering,7.0,Offline,Yes,Satisfied,No,No,No,54.0
S09223,Male,20.0,Arts,4.0,Hybrid,Yes,Satisfied,Yes,Yes,Yes,40.0
S09224,Other,21.0,Commerce,2.0,Offline,Yes,Satisfied,Yes,Yes,Yes,40.0
S09225,Male,,Law,0.0,Offline,Yes,Very Dissatisfied,Yes,No,No,40.0
S09226,Female,24.0,Science,4.0,Offline,Yes,Very Dissatisfied,Yes,Yes,No,40.0
S09227,Other,23.0,Commerce,4.0,Offline,Yes,Dissatisfied,No,Yes,No,40.0
S09228,Female,24.0,Law,3.0,Offline,Yes,Very Satisfied,No,No,No,40.0
S09229,Female,21.0,,9.0,,Yes,Neutral,No,No,No,74.0
S09230,Other,24.0,Medicine,9.0,Online,Yes,Neutral,Yes,No,No,75.0
S09231,Female,21.0,Science,7.0,Offline,Yes,Satisfied,Yes,Yes,No,59.0
S09232,Female,20.0,Medicine,2.0,Offline,Yes,Dissatisfied,Yes,No,Yes,40.0
S09233,Female,22.0,Engineering,11.0,Offline,Yes,Neutral,Yes,Yes,Yes,84.0
S09234,Other,23.0,Medicine,9.0,Hybrid,Yes,Neutral,Yes,Yes,No,70.0
S09235,Other,22.0,,8.0,Offline,Yes,Neutral,No,Yes,No,63.0
S09236,Female,23.0,Law,2.0,Hybrid,No,,No,Yes,No,40.0
S09237,Other,25.0,Commerce,3.0,Hybrid,,Neutral,Yes,No,Yes,40.0
S09238,Other,23.0,Arts,5.0,Offline,Yes,Dissatisfied,Yes,Yes,No,40.0
S09239,Female,24.0,Law,8.0,Online,Yes,Neutral,No,Yes,Yes,64.0
S09240,Other,,Arts,9.0,Offline,Yes,Neutral,No,Yes,No,76.0
S09241,Male,22.0,Medicine,1.0,Offline,No,Dissatisfied,No,Yes,Yes,40.0
S09242,Other,19.0,Arts,1.0,Online,Yes,Very Dissatisfied,Yes,No,No,40.0
S09243,Male,25.0,Medicine,1.0,Online,Yes,Very Dissatisfied,Yes,No,Yes,40.0
S09244,Female,21.0,Arts,6.0,Offline,Yes,Very Dissatisfied,Yes,No,No,53.0
S09245,Other,24.0,Science,5.0,,Yes,Neutral,No,No,Yes,43.0
S09246,Female,25.0,Law,2.0,Hybrid,No,Dissatisfied,No,Yes,Yes,40.0
S09247,Female,24.0,Science,2.0,Online,Yes,Very Dissatisfied,No,No,No,40.0
S09248,Female,24.0,Commerce,1.0,Hybrid,Yes,Satisfied,Yes,Yes,No,40.0
S09249,,20.0,Commerce,10.0,Hybrid,Yes,Satisfied,No,No,No,76.0
S09250,Female,22.0,,5.0,Hybrid,Yes,Dissatisfied,Yes,No,Yes,40.0
S09251,Other,,Engineering,0.0,Hybrid,Yes,Neutral,Yes,Yes,Yes,40.0
S09252,Male,24.0,Engineering,8.0,Online,Yes,Very Dissatisfied,Yes,Yes,Yes,60.0
S09253,,,Commerce,10.0,Online,Yes,Neutral,Yes,Yes,No,79.0
S09254,,24.0,Arts,9.0,Online,Yes,Very Dissatisfied,No,,No,77.0
S09255,Other,21.0,Medicine,6.0,Offline,Yes,Very Satisfied,Yes,Yes,Yes,48.0
S09256,Other,,Arts,1.0,Hybrid,Yes,Very Satisfied,No,No,Yes,40.0
S09257,Male,24.0,Law,12.0,Offline,Yes,Neutral,Yes,Yes,,92.0
S09258,Other,23.0,Commerce,11.0,Online,Yes,Satisfied,No,No,,93.0
S09259,,19.0,Medicine,5.0,Online,Yes,Neutral,No,Yes,No,40.0
S09260,Other,23.0,Medicine,4.0,Offline,Yes,Very Dissatisfied,Yes,No,Yes,40.0
S09261,Other,19.0,Medicine,2.0,Hybrid,Yes,,Yes,Yes,Yes,40.0
S09262,Male,20.0,Engineering,6.0,Online,Yes,Neutral,Yes,Yes,No,43.0
S09263,Male,23.0,Medicine,2.0,Hybrid,Yes,Very Dissatisfied,No,Yes,No,40.0
S09264,Female,21.0,Medicine,4.0,Hybrid,Yes,Satisfied,No,Yes,Yes,40.0
